SIC5L4;SIC7L4;Level 5 text description
7419;5229;Ship's clearing agents
7419;5229;Steamship agencies arranging transport (not travel agency)
7419;5229;Transport agents -  consolidation and break-bulk of freight
7419;5229;Transport agents -  forwarding of freight
7419;5229;Transport agents -  organisation or arrangement of transport
7419;5229;Transport agents -  preparation of the transportation document
7419;5229;Transport agents -  receiving and acceptance of freight
7419;5229;Transport brokerage services
7419;5229;Transport consultants (arranging transport activities e.g. marketing, arranging freight and payments, loans, quotations, etc. for clients
7419;5229;Transport container repair or refurbishing (part of transport freight services)
7419;5229;Unpacking and decrating of freight
7419;5229;Weighing of freight
7419;5229;Wool compacting
7419;5229;Wool dumping
8811;5229;Confirming house operation
9110;5229;Customs clearing services
7511;5310;Collection of letter-mail and parcels from public letter-boxes or from post offices
7511;5310;Distribution and delivery of mail and parcels by postal services operating under a universal service obligation
7511;5310;Mail and parcel collection
7511;5310;Mail and parcel distribution
7511;5310;Mail and parcel, deliveries
7511;5310;Mail and parcel, pick-ups
7511;5310;Mail and parcel, transporting
7511;5310;Mail delivery services
7511;5310;Mail processing
7511;5310;Mail services
7511;5310;Mail sorting
7511;5310;Mailing services by Post Office
7511;5310;Pickup, sorting, transport and delivery (domestic or international) of letter-post and (mail-type) parcels and packages by postal services operating under a universal service obligation. One or more modes of transport may be involved and the activity may be carried out with either self-owned (private) transport or via public transport
7511;5310;Post office operation
7511;5310;Postal activities
7511;5310;Postal agency operation
7511;5310;Postal delivery
7511;5310;Postal mail delivery
7511;5310;Postal services
7511;5310;Sale of postal stamps (not for collection)
8899;5310;Post-net (PostNet) service businesses (copying, courier service, selling stamps, faxing service, internet, etc.)
7512;5320;Air express service
7512;5320;Circular delivery services
7512;5320;Circular distribution services
7512;5320;Courier activities (for transport of freight (see, according to mode of transport, 4912, 4923, 5012, 5022, 5120)
7512;5320;Courier activities other than national postal activities
7512;5320;Courier services
7512;5320;Customised express pick up and delivery service
7512;5320;Distribution and delivery of mail and parcels (firms not operating under a universal service obligation)
7512;5320;Distribution of documents by courier services
7512;5320;Government mail delivery services
7512;5320;Home delivery services (firms not operating under a universal service obligation)
7512;5320;Messenger service
7512;5320;Package delivery by truck
7512;5320;Pamphlet delivery services
7512;5320;Pamphlet distribution services
7512;5320;Pickup, sorting, transport and delivery (domestic or international) of letter-post and (mail-type) parcels and packages by firms not operating under a universal service obligation. One or more modes of transport may be involved and the activity may be carried out with either self-owned (private) transport or via public transport
7512;5320;Sample delivery services, except advertising samples
7512;5320;Sample distribution services, except advertising samples
8899;5320;Newspaper home delivery operation
6410;5510;Accommodation hotels, motels, botels and inns
6410;5510;Botels
6410;5510;Hotels
6410;5510;Inns
6410;5510;Licensed accommodation hotel operation
6410;5510;Licensed accommodation motel operation
6410;5510;Licensed drinking hotel operation
6410;5510;Licensed hotel dining room operation
6410;5510;Liquor off-sales at hotel
6410;5510;Private hotel operation
6410;5510;Provision of short-term accommodation provided by  suite / apartment hotels
6410;5510;Provision of short-term accommodation provided by hotels
6410;5510;Provision of short-term accommodation provided by motels
6410;5510;Provision of short-term accommodation provided by motor hotels
6410;5510;Provision of short-term accommodation provided by resort hotels
6410;5510;Seasonal hotel operation
6410;5510;Short term accommodation activities of hotels and motels
6410;5510;Summer resort hotel
6410;5510;Tourist house licence hotel operation
6410;5510;Unlicensed motel operation
6410;5510;Yearround hotel accommodation
6410;5510;Provision of short-term accommodation provided by guesthouses
6410;5510;Provision of short-term accommodation provided by bed and breakfast units
6410;5510;Accommodation guest houses and farms
6410;5510;Guest house operation
6410;5510;Guest-farms operation
6410;5510;Bed  and  breakfast accommodation
6410;5510;Provision of short-term accommodation provided by pensions
6410;5510;Provision of short-term accommodation provided by youth hostels and mountain refuges
6410;5510;Short term accommodation activities of pensions, youth hostels and mountain refuges
6410;5510;Hostel operation
6410;5510;Rooming house activities
6410;5510;School hostel operation
6410;5510;Ski lodge operation
6410;5510;Staff hostel operation
6410;5510;Student residence operation
6410;5510;Worker's hostel accommodation
6410;5510;Young men's christian association hostel operation
6410;5510;Young women's christian association hostel operation
6410;5510;Youth hostel association accommodation operation
6410;5510;Short term accommodation activities of visitor flats and bungalows, time-share units and holiday homes and other accommodation
6410;5510;Provision of short-term accommodation provided by chalets, housekeeping cottages and cabins
6410;5510;Provision of short-term accommodation provided by holiday homes
6410;5510;Provision of short-term accommodation provided by time-share units
6410;5510;Provision of short-term accommodation provided by visitor flats and bungalows
6410;5510;Dude ranch operation
6410;5510;Health hydro guest farming activity
6410;5510;Holiday houses and flats operation
6410;5510;Tourist home operation
6410;5510;Cabin operation
6410;5510;Chalet rental
6410;5510;Holiday home operation
6410;5510;Lodging house operation
6410;5510;Private lodge operation
6410;5510;Renting of furnished room (Short term)
6410;5510;Tourist cabin operation
6410;5520;Camping grounds, recreational vehicle parks and trailer parks
6410;5520;Protective shelters or plain bivouac facilities for placing tents and/or sleeping bags
6410;5520;Provision of accommodation in campgrounds, trailer parks, recreational camps and fishing and hunting camps for short stay visitors
6410;5520;Provision of space and facilities for recreational vehicles
6410;5520;Accommodation caravans parks and camping sites
6410;5520;Alpine club base hut operation
6410;5520;Automobile camp operation
6410;5520;Boy's camp operation
6410;5520;Camping ground operation
6410;5520;Camping sites activities
6410;5520;Caravan park operation
6410;5520;Charitable trust camp operation
6410;5520;Christian camp operation
6410;5520;Girls' camp operation
6410;5520;Incorporated society camp operation
6410;5520;Motor camp operation
6410;5520;School camp operation
6410;5520;Sporting camp operation
6410;5520;Worker's camp operation
6410;5520;Youth club camp operation
6410;5520;Fishing lodge operation
9649;5520;Recreational day-camping operation
6410;5590;Longer-term accommodation for school dormitories
6410;5590;Longer-term accommodation for student residences
6410;5590;Longer-term accommodation for workers hostels
6410;5590;Longer-term accommodation in railway sleeping cars
6410;5590;Longer-term accommodation in rooming and boarding houses
6410;5590;Other accommodation
6410;5590;Temporary accommodation for school dormitories
6410;5590;Temporary accommodation for student residences
6410;5590;Temporary accommodation for workers hostels
6410;5590;Temporary accommodation in railway sleeping cars
6410;5590;Temporary accommodation in rooming and boarding houses
6410;5590;Accommodation boarding houses, youth hostels  and  bed/breakfast
6410;5590;Boarding house operation
6410;5590;Dormitory operation
6410;5590;Sleeping car services
6420;5590;Dining cars operation (when operated as separate unit)
6420;5610;Cafeterias
6420;5610;Chicken take away operation
6420;5610;Chinese take aways operation
6420;5610;Cut lunches retailing
6420;5610;Fast-food restaurants
6420;5610;Fish and chips take-aways operation
6420;5610;Food preparation in market stalls
6420;5610;Food service activities of take away counters
6420;5610;Hamburger take-aways operation
6420;5610;Ice cream truck vendors
6420;5610;Pie cart operation
6420;5610;Pizza delivery
6420;5610;Pizza take-aways operation
6420;5610;Refreshment stand operation
6420;5610;Sandwich bar operation
6420;5610;Snack bar sales
6420;5610;Take-away food bar operation
6420;5610;Take-away milk drinks bar operation
6420;5610;Take-away soft drinks bar operation
6420;5610;Take-out eating places
4620;5610;Other restaurant and mobile food service activities
4620;5610;Restaurant and bar activities connected to transportation, when carried out by separate units
6420;5610;Café operation (for food consumption on the premises)
6420;5610;Cafeteria operation
6420;5610;Coffee house operation
6420;5610;Coffee shop operation
6420;5610;Eating house operation
6420;5610;Railway dining car restaurant facilities when operated as a separate unit
6420;5610;Restaurant operation
6420;5610;Restaurants
6420;5610;Tea-rooms
6420;5610;Ice-cream parlour operation
6420;5610;Lunch stand operation
